statement,link,date,source,label
"

“Judge Merchan says Trump will be arrested if he misses any day of the trial, even for Barron’s graduation.”

",/factchecks/2024/apr/29/viral-image/judge-in-trumps-criminal-trial-didnt-threaten-to-a/,"pril 29, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

Foto muestra “El océano Atlántico y el pacífico frente a frente sin mezclarse”.

",/factchecks/2024/apr/29/facebook-posts/no-esta-foto-no-es-de-los-oceanos-atlantico-y-paci/,"pril 29, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

Says he “got arrested” while protesting in favor of desegregation.

",/factchecks/2024/apr/29/joe-biden/joe-biden-repeats-false-tale-that-he-got-arrested/,"pril 29, 2024",Joe Biden,https://static.politifact.com/img/meter-false.jpg
"

Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”

",/factchecks/2024/apr/29/mike-johnson/amid-columbia-protests-safety-concerns-speaker/,"pril 29, 2024",Mike Johnson,https://static.politifact.com/img/meter-false.jpg
"

Dr. Mehmet Oz said singer Adele used a “coffee trick” to lose weight.

",/factchecks/2024/apr/26/facebook-posts/dr-mehmet-oz-did-not-say-singer-adele-used-a-coffe/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“School allows students to be terrorized by colleagues who identify as ‘furries’”

",/factchecks/2024/apr/26/megyn-kelly/fact-checking-claim-that-a-utah-middle-school-allo/,"pril 26, 2024",Megyn Kelly,https://static.politifact.com/img/meter-false.jpg
"

“Judge Merchan says Trump will be arrested if he misses any day of the trial, even for Barron’s graduation.”

",/factchecks/2024/apr/29/viral-image/judge-in-trumps-criminal-trial-didnt-threaten-to-a/,"pril 29, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

Foto muestra “El océano Atlántico y el pacífico frente a frente sin mezclarse”.

",/factchecks/2024/apr/29/facebook-posts/no-esta-foto-no-es-de-los-oceanos-atlantico-y-paci/,"pril 29, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

Says he “got arrested” while protesting in favor of desegregation.

",/factchecks/2024/apr/29/joe-biden/joe-biden-repeats-false-tale-that-he-got-arrested/,"pril 29, 2024",Joe Biden,https://static.politifact.com/img/meter-false.jpg
"

Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”

",/factchecks/2024/apr/29/mike-johnson/amid-columbia-protests-safety-concerns-speaker/,"pril 29, 2024",Mike Johnson,https://static.politifact.com/img/meter-false.jpg
"

Dr. Mehmet Oz said singer Adele used a “coffee trick” to lose weight.

",/factchecks/2024/apr/26/facebook-posts/dr-mehmet-oz-did-not-say-singer-adele-used-a-coffe/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“School allows students to be terrorized by colleagues who identify as ‘furries’”

",/factchecks/2024/apr/26/megyn-kelly/fact-checking-claim-that-a-utah-middle-school-allo/,"pril 26, 2024",Megyn Kelly,https://static.politifact.com/img/meter-false.jpg
"

""The administration (has) passed a new bill to help Americans with $15,000+ in credit card debt to write off their balance by 50%.""

",/factchecks/2024/apr/26/facebook-posts/debt-relief-offer-is-from-private-uk-company-not-u/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“Judge Merchan says Trump will be arrested if he misses any day of the trial, even for Barron’s graduation.”

",/factchecks/2024/apr/29/viral-image/judge-in-trumps-criminal-trial-didnt-threaten-to-a/,"pril 29, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

Foto muestra “El océano Atlántico y el pacífico frente a frente sin mezclarse”.

",/factchecks/2024/apr/29/facebook-posts/no-esta-foto-no-es-de-los-oceanos-atlantico-y-paci/,"pril 29, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

Says he “got arrested” while protesting in favor of desegregation.

",/factchecks/2024/apr/29/joe-biden/joe-biden-repeats-false-tale-that-he-got-arrested/,"pril 29, 2024",Joe Biden,https://static.politifact.com/img/meter-false.jpg
"

Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”

",/factchecks/2024/apr/29/mike-johnson/amid-columbia-protests-safety-concerns-speaker/,"pril 29, 2024",Mike Johnson,https://static.politifact.com/img/meter-false.jpg
"

Dr. Mehmet Oz said singer Adele used a “coffee trick” to lose weight.

",/factchecks/2024/apr/26/facebook-posts/dr-mehmet-oz-did-not-say-singer-adele-used-a-coffe/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“School allows students to be terrorized by colleagues who identify as ‘furries’”

",/factchecks/2024/apr/26/megyn-kelly/fact-checking-claim-that-a-utah-middle-school-allo/,"pril 26, 2024",Megyn Kelly,https://static.politifact.com/img/meter-false.jpg
"

""The administration (has) passed a new bill to help Americans with $15,000+ in credit card debt to write off their balance by 50%.""

",/factchecks/2024/apr/26/facebook-posts/debt-relief-offer-is-from-private-uk-company-not-u/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

President Joe Biden was “ignored by virtually everyone” at a Pittsburgh-area gas station.

",/factchecks/2024/apr/26/sean-hannity/no-president-biden-was-not-ignored-by-people-at-a/,"pril 26, 2024",Sean Hannity,https://static.politifact.com/img/meter-pants-fire.jpg
"

“Judge Merchan says Trump will be arrested if he misses any day of the trial, even for Barron’s graduation.”

",/factchecks/2024/apr/29/viral-image/judge-in-trumps-criminal-trial-didnt-threaten-to-a/,"pril 29, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

Foto muestra “El océano Atlántico y el pacífico frente a frente sin mezclarse”.

",/factchecks/2024/apr/29/facebook-posts/no-esta-foto-no-es-de-los-oceanos-atlantico-y-paci/,"pril 29, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

Says he “got arrested” while protesting in favor of desegregation.

",/factchecks/2024/apr/29/joe-biden/joe-biden-repeats-false-tale-that-he-got-arrested/,"pril 29, 2024",Joe Biden,https://static.politifact.com/img/meter-false.jpg
"

Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”

",/factchecks/2024/apr/29/mike-johnson/amid-columbia-protests-safety-concerns-speaker/,"pril 29, 2024",Mike Johnson,https://static.politifact.com/img/meter-false.jpg
"

Dr. Mehmet Oz said singer Adele used a “coffee trick” to lose weight.

",/factchecks/2024/apr/26/facebook-posts/dr-mehmet-oz-did-not-say-singer-adele-used-a-coffe/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“School allows students to be terrorized by colleagues who identify as ‘furries’”

",/factchecks/2024/apr/26/megyn-kelly/fact-checking-claim-that-a-utah-middle-school-allo/,"pril 26, 2024",Megyn Kelly,https://static.politifact.com/img/meter-false.jpg
"

""The administration (has) passed a new bill to help Americans with $15,000+ in credit card debt to write off their balance by 50%.""

",/factchecks/2024/apr/26/facebook-posts/debt-relief-offer-is-from-private-uk-company-not-u/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

President Joe Biden was “ignored by virtually everyone” at a Pittsburgh-area gas station.

",/factchecks/2024/apr/26/sean-hannity/no-president-biden-was-not-ignored-by-people-at-a/,"pril 26, 2024",Sean Hannity,https://static.politifact.com/img/meter-pants-fire.jpg
"

CNN reported “Trump soils himself in court.”

",/factchecks/2024/apr/26/threads-posts/no-cnn-didnt-report-that-donald-trump-soiled-himse/,"pril 26, 2024",Threads posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

“Judge Merchan says Trump will be arrested if he misses any day of the trial, even for Barron’s graduation.”

",/factchecks/2024/apr/29/viral-image/judge-in-trumps-criminal-trial-didnt-threaten-to-a/,"pril 29, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

Foto muestra “El océano Atlántico y el pacífico frente a frente sin mezclarse”.

",/factchecks/2024/apr/29/facebook-posts/no-esta-foto-no-es-de-los-oceanos-atlantico-y-paci/,"pril 29, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

Says he “got arrested” while protesting in favor of desegregation.

",/factchecks/2024/apr/29/joe-biden/joe-biden-repeats-false-tale-that-he-got-arrested/,"pril 29, 2024",Joe Biden,https://static.politifact.com/img/meter-false.jpg
"

Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”

",/factchecks/2024/apr/29/mike-johnson/amid-columbia-protests-safety-concerns-speaker/,"pril 29, 2024",Mike Johnson,https://static.politifact.com/img/meter-false.jpg
"

Dr. Mehmet Oz said singer Adele used a “coffee trick” to lose weight.

",/factchecks/2024/apr/26/facebook-posts/dr-mehmet-oz-did-not-say-singer-adele-used-a-coffe/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“School allows students to be terrorized by colleagues who identify as ‘furries’”

",/factchecks/2024/apr/26/megyn-kelly/fact-checking-claim-that-a-utah-middle-school-allo/,"pril 26, 2024",Megyn Kelly,https://static.politifact.com/img/meter-false.jpg
"

""The administration (has) passed a new bill to help Americans with $15,000+ in credit card debt to write off their balance by 50%.""

",/factchecks/2024/apr/26/facebook-posts/debt-relief-offer-is-from-private-uk-company-not-u/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

President Joe Biden was “ignored by virtually everyone” at a Pittsburgh-area gas station.

",/factchecks/2024/apr/26/sean-hannity/no-president-biden-was-not-ignored-by-people-at-a/,"pril 26, 2024",Sean Hannity,https://static.politifact.com/img/meter-pants-fire.jpg
"

CNN reported “Trump soils himself in court.”

",/factchecks/2024/apr/26/threads-posts/no-cnn-didnt-report-that-donald-trump-soiled-himse/,"pril 26, 2024",Threads posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

""The much-trumpeted job growth in the last year was ENTIRELY part-time jobs.""

",/factchecks/2024/apr/26/robert-f-kennedy-jr/was-last-years-us-job-growth-all-from-part-time/,"pril 26, 2024",Robert F. Kennedy Jr.,https://static.politifact.com/img/meter-half-true.jpg
"

“Judge Merchan says Trump will be arrested if he misses any day of the trial, even for Barron’s graduation.”

",/factchecks/2024/apr/29/viral-image/judge-in-trumps-criminal-trial-didnt-threaten-to-a/,"pril 29, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

Foto muestra “El océano Atlántico y el pacífico frente a frente sin mezclarse”.

",/factchecks/2024/apr/29/facebook-posts/no-esta-foto-no-es-de-los-oceanos-atlantico-y-paci/,"pril 29, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

Says he “got arrested” while protesting in favor of desegregation.

",/factchecks/2024/apr/29/joe-biden/joe-biden-repeats-false-tale-that-he-got-arrested/,"pril 29, 2024",Joe Biden,https://static.politifact.com/img/meter-false.jpg
"

Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”

",/factchecks/2024/apr/29/mike-johnson/amid-columbia-protests-safety-concerns-speaker/,"pril 29, 2024",Mike Johnson,https://static.politifact.com/img/meter-false.jpg
"

Dr. Mehmet Oz said singer Adele used a “coffee trick” to lose weight.

",/factchecks/2024/apr/26/facebook-posts/dr-mehmet-oz-did-not-say-singer-adele-used-a-coffe/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“School allows students to be terrorized by colleagues who identify as ‘furries’”

",/factchecks/2024/apr/26/megyn-kelly/fact-checking-claim-that-a-utah-middle-school-allo/,"pril 26, 2024",Megyn Kelly,https://static.politifact.com/img/meter-false.jpg
"

""The administration (has) passed a new bill to help Americans with $15,000+ in credit card debt to write off their balance by 50%.""

",/factchecks/2024/apr/26/facebook-posts/debt-relief-offer-is-from-private-uk-company-not-u/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

President Joe Biden was “ignored by virtually everyone” at a Pittsburgh-area gas station.

",/factchecks/2024/apr/26/sean-hannity/no-president-biden-was-not-ignored-by-people-at-a/,"pril 26, 2024",Sean Hannity,https://static.politifact.com/img/meter-pants-fire.jpg
"

CNN reported “Trump soils himself in court.”

",/factchecks/2024/apr/26/threads-posts/no-cnn-didnt-report-that-donald-trump-soiled-himse/,"pril 26, 2024",Threads posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

""The much-trumpeted job growth in the last year was ENTIRELY part-time jobs.""

",/factchecks/2024/apr/26/robert-f-kennedy-jr/was-last-years-us-job-growth-all-from-part-time/,"pril 26, 2024",Robert F. Kennedy Jr.,https://static.politifact.com/img/meter-half-true.jpg
"

Photo shows Hillary Clinton holding an anti-Donald Trump T-shirt.

",/factchecks/2024/apr/26/facebook-posts/no-this-photo-doesnt-show-hillary-clinton-posing-w/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

“Judge Merchan says Trump will be arrested if he misses any day of the trial, even for Barron’s graduation.”

",/factchecks/2024/apr/29/viral-image/judge-in-trumps-criminal-trial-didnt-threaten-to-a/,"pril 29, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

Foto muestra “El océano Atlántico y el pacífico frente a frente sin mezclarse”.

",/factchecks/2024/apr/29/facebook-posts/no-esta-foto-no-es-de-los-oceanos-atlantico-y-paci/,"pril 29, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

Says he “got arrested” while protesting in favor of desegregation.

",/factchecks/2024/apr/29/joe-biden/joe-biden-repeats-false-tale-that-he-got-arrested/,"pril 29, 2024",Joe Biden,https://static.politifact.com/img/meter-false.jpg
"

Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”

",/factchecks/2024/apr/29/mike-johnson/amid-columbia-protests-safety-concerns-speaker/,"pril 29, 2024",Mike Johnson,https://static.politifact.com/img/meter-false.jpg
"

Dr. Mehmet Oz said singer Adele used a “coffee trick” to lose weight.

",/factchecks/2024/apr/26/facebook-posts/dr-mehmet-oz-did-not-say-singer-adele-used-a-coffe/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“School allows students to be terrorized by colleagues who identify as ‘furries’”

",/factchecks/2024/apr/26/megyn-kelly/fact-checking-claim-that-a-utah-middle-school-allo/,"pril 26, 2024",Megyn Kelly,https://static.politifact.com/img/meter-false.jpg
"

""The administration (has) passed a new bill to help Americans with $15,000+ in credit card debt to write off their balance by 50%.""

",/factchecks/2024/apr/26/facebook-posts/debt-relief-offer-is-from-private-uk-company-not-u/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

President Joe Biden was “ignored by virtually everyone” at a Pittsburgh-area gas station.

",/factchecks/2024/apr/26/sean-hannity/no-president-biden-was-not-ignored-by-people-at-a/,"pril 26, 2024",Sean Hannity,https://static.politifact.com/img/meter-pants-fire.jpg
"

CNN reported “Trump soils himself in court.”

",/factchecks/2024/apr/26/threads-posts/no-cnn-didnt-report-that-donald-trump-soiled-himse/,"pril 26, 2024",Threads posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

""The much-trumpeted job growth in the last year was ENTIRELY part-time jobs.""

",/factchecks/2024/apr/26/robert-f-kennedy-jr/was-last-years-us-job-growth-all-from-part-time/,"pril 26, 2024",Robert F. Kennedy Jr.,https://static.politifact.com/img/meter-half-true.jpg
"

Photo shows Hillary Clinton holding an anti-Donald Trump T-shirt.

",/factchecks/2024/apr/26/facebook-posts/no-this-photo-doesnt-show-hillary-clinton-posing-w/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

Video shows Tucker Carlson discussing a diabetes cure created with Pfizer and certified by the FDA.

",/factchecks/2024/apr/26/facebook-posts/deepfake-video-falsely-pitches-dietary-supplement/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

“Judge Merchan says Trump will be arrested if he misses any day of the trial, even for Barron’s graduation.”

",/factchecks/2024/apr/29/viral-image/judge-in-trumps-criminal-trial-didnt-threaten-to-a/,"pril 29, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

Foto muestra “El océano Atlántico y el pacífico frente a frente sin mezclarse”.

",/factchecks/2024/apr/29/facebook-posts/no-esta-foto-no-es-de-los-oceanos-atlantico-y-paci/,"pril 29, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

Says he “got arrested” while protesting in favor of desegregation.

",/factchecks/2024/apr/29/joe-biden/joe-biden-repeats-false-tale-that-he-got-arrested/,"pril 29, 2024",Joe Biden,https://static.politifact.com/img/meter-false.jpg
"

Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”

",/factchecks/2024/apr/29/mike-johnson/amid-columbia-protests-safety-concerns-speaker/,"pril 29, 2024",Mike Johnson,https://static.politifact.com/img/meter-false.jpg
"

Dr. Mehmet Oz said singer Adele used a “coffee trick” to lose weight.

",/factchecks/2024/apr/26/facebook-posts/dr-mehmet-oz-did-not-say-singer-adele-used-a-coffe/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“School allows students to be terrorized by colleagues who identify as ‘furries’”

",/factchecks/2024/apr/26/megyn-kelly/fact-checking-claim-that-a-utah-middle-school-allo/,"pril 26, 2024",Megyn Kelly,https://static.politifact.com/img/meter-false.jpg
"

""The administration (has) passed a new bill to help Americans with $15,000+ in credit card debt to write off their balance by 50%.""

",/factchecks/2024/apr/26/facebook-posts/debt-relief-offer-is-from-private-uk-company-not-u/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

President Joe Biden was “ignored by virtually everyone” at a Pittsburgh-area gas station.

",/factchecks/2024/apr/26/sean-hannity/no-president-biden-was-not-ignored-by-people-at-a/,"pril 26, 2024",Sean Hannity,https://static.politifact.com/img/meter-pants-fire.jpg
"

CNN reported “Trump soils himself in court.”

",/factchecks/2024/apr/26/threads-posts/no-cnn-didnt-report-that-donald-trump-soiled-himse/,"pril 26, 2024",Threads posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

""The much-trumpeted job growth in the last year was ENTIRELY part-time jobs.""

",/factchecks/2024/apr/26/robert-f-kennedy-jr/was-last-years-us-job-growth-all-from-part-time/,"pril 26, 2024",Robert F. Kennedy Jr.,https://static.politifact.com/img/meter-half-true.jpg
"

Photo shows Hillary Clinton holding an anti-Donald Trump T-shirt.

",/factchecks/2024/apr/26/facebook-posts/no-this-photo-doesnt-show-hillary-clinton-posing-w/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

Video shows Tucker Carlson discussing a diabetes cure created with Pfizer and certified by the FDA.

",/factchecks/2024/apr/26/facebook-posts/deepfake-video-falsely-pitches-dietary-supplement/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

Lauren Boebert posted, “If they charge President Trump for his crimes, they could charge any of us for our crimes. The rule of law means nothing to these people.”

",/factchecks/2024/apr/26/viral-image/no-lauren-boebert-didnt-imply-shes-committed-a-cri/,"pril 26, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

“Judge Merchan says Trump will be arrested if he misses any day of the trial, even for Barron’s graduation.”

",/factchecks/2024/apr/29/viral-image/judge-in-trumps-criminal-trial-didnt-threaten-to-a/,"pril 29, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

Foto muestra “El océano Atlántico y el pacífico frente a frente sin mezclarse”.

",/factchecks/2024/apr/29/facebook-posts/no-esta-foto-no-es-de-los-oceanos-atlantico-y-paci/,"pril 29, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

Says he “got arrested” while protesting in favor of desegregation.

",/factchecks/2024/apr/29/joe-biden/joe-biden-repeats-false-tale-that-he-got-arrested/,"pril 29, 2024",Joe Biden,https://static.politifact.com/img/meter-false.jpg
"

Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”

",/factchecks/2024/apr/29/mike-johnson/amid-columbia-protests-safety-concerns-speaker/,"pril 29, 2024",Mike Johnson,https://static.politifact.com/img/meter-false.jpg
"

Dr. Mehmet Oz said singer Adele used a “coffee trick” to lose weight.

",/factchecks/2024/apr/26/facebook-posts/dr-mehmet-oz-did-not-say-singer-adele-used-a-coffe/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“School allows students to be terrorized by colleagues who identify as ‘furries’”

",/factchecks/2024/apr/26/megyn-kelly/fact-checking-claim-that-a-utah-middle-school-allo/,"pril 26, 2024",Megyn Kelly,https://static.politifact.com/img/meter-false.jpg
"

""The administration (has) passed a new bill to help Americans with $15,000+ in credit card debt to write off their balance by 50%.""

",/factchecks/2024/apr/26/facebook-posts/debt-relief-offer-is-from-private-uk-company-not-u/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

President Joe Biden was “ignored by virtually everyone” at a Pittsburgh-area gas station.

",/factchecks/2024/apr/26/sean-hannity/no-president-biden-was-not-ignored-by-people-at-a/,"pril 26, 2024",Sean Hannity,https://static.politifact.com/img/meter-pants-fire.jpg
"

CNN reported “Trump soils himself in court.”

",/factchecks/2024/apr/26/threads-posts/no-cnn-didnt-report-that-donald-trump-soiled-himse/,"pril 26, 2024",Threads posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

""The much-trumpeted job growth in the last year was ENTIRELY part-time jobs.""

",/factchecks/2024/apr/26/robert-f-kennedy-jr/was-last-years-us-job-growth-all-from-part-time/,"pril 26, 2024",Robert F. Kennedy Jr.,https://static.politifact.com/img/meter-half-true.jpg
"

Photo shows Hillary Clinton holding an anti-Donald Trump T-shirt.

",/factchecks/2024/apr/26/facebook-posts/no-this-photo-doesnt-show-hillary-clinton-posing-w/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

Video shows Tucker Carlson discussing a diabetes cure created with Pfizer and certified by the FDA.

",/factchecks/2024/apr/26/facebook-posts/deepfake-video-falsely-pitches-dietary-supplement/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-pants-fire.jpg
"

Lauren Boebert posted, “If they charge President Trump for his crimes, they could charge any of us for our crimes. The rule of law means nothing to these people.”

",/factchecks/2024/apr/26/viral-image/no-lauren-boebert-didnt-imply-shes-committed-a-cri/,"pril 26, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

“Brad Knott was a lawyer for Joe Biden.”

",/factchecks/2024/apr/25/kelly-daughtry/kelly-daughtry-falsely-accuses-brad-knott-of-worki/,"pril 25, 2024",Kelly Daughtry,https://static.politifact.com/img/meter-false.jpg
"

“Judge Merchan says Trump will be arrested if he misses any day of the trial, even for Barron’s graduation.”

",/factchecks/2024/apr/29/viral-image/judge-in-trumps-criminal-trial-didnt-threaten-to-a/,"pril 29, 2024",Viral image,https://static.politifact.com/img/meter-false.jpg
"

Foto muestra “El océano Atlántico y el pacífico frente a frente sin mezclarse”.

",/factchecks/2024/apr/29/facebook-posts/no-esta-foto-no-es-de-los-oceanos-atlantico-y-paci/,"pril 29, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

Says he “got arrested” while protesting in favor of desegregation.

",/factchecks/2024/apr/29/joe-biden/joe-biden-repeats-false-tale-that-he-got-arrested/,"pril 29, 2024",Joe Biden,https://static.politifact.com/img/meter-false.jpg
"

Said Columbia University has told students, “Well, if you’re Jewish, maybe you do want to stay home.”

",/factchecks/2024/apr/29/mike-johnson/amid-columbia-protests-safety-concerns-speaker/,"pril 29, 2024",Mike Johnson,https://static.politifact.com/img/meter-false.jpg
"

Dr. Mehmet Oz said singer Adele used a “coffee trick” to lose weight.

",/factchecks/2024/apr/26/facebook-posts/dr-mehmet-oz-did-not-say-singer-adele-used-a-coffe/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
"

“School allows students to be terrorized by colleagues who identify as ‘furries’”

",/factchecks/2024/apr/26/megyn-kelly/fact-checking-claim-that-a-utah-middle-school-allo/,"pril 26, 2024",Megyn Kelly,https://static.politifact.com/img/meter-false.jpg
"

""The administration (has) passed a new bill to help Americans with $15,000+ in credit card debt to write off their balance by 50%.""

",/factchecks/2024/apr/26/facebook-posts/debt-relief-offer-is-from-private-uk-company-not-u/,"pril 26, 2024",Facebook posts,https://static.politifact.com/img/meter-false.jpg
